pair,model_1,model_2,scenario,condition,episode_idx,correct,final_choice,n_turns,guide_goal_failure,guide_says_leave,no_leave,null_choice,ambiguous_leave,substring_match,prompt_leakage,cascade_leakage,repetitive_loop,max_turns_hit,single_word_seeker,multi_leave,ava_parroting,parenthetical_aside,meta_commentary,tier1_count,tier2_count,tier3_count,any_quality_issue,measurement_suspect
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,strap_hook_drawer,asym_coop,535,1,drawer,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,strap_hook_drawer,asym_adv,536,0,hook,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,strap_hook_drawer,conflict_coop,537,0,hook,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,strap_hook_drawer,conflict_adv,538,1,drawer,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,strap_hook_drawer,mutual_incoh,539,1,drawer,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,ring_box_pouch,mutual_incoh,53,1,box,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,frame_wall_desk,mutual_coop,540,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,frame_wall_desk,asym_coop,541,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,frame_wall_desk,asym_adv,542,1,wall,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,frame_wall_desk,conflict_coop,543,0,desk,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,frame_wall_desk,conflict_adv,544,1,wall,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,frame_wall_desk,mutual_incoh,545,0,,16,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,jar_shelf_counter,mutual_coop,546,1,counter,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,jar_shelf_counter,asym_coop,547,0,shelf,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,jar_shelf_counter,asym_adv,548,0,,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,jar_shelf_counter,conflict_coop,549,0,shelf,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,letter_mailbox_mat,mutual_coop,54,1,mat,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,jar_shelf_counter,conflict_adv,550,1,counter,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,jar_shelf_counter,mutual_incoh,551,0,,16,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,flag_pole_box,mutual_coop,552,0,box,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,flag_pole_box,asym_coop,553,0,,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,flag_pole_box,asym_adv,554,1,pole,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,flag_pole_box,conflict_coop,555,0,box,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,flag_pole_box,conflict_adv,556,0,,16,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,flag_pole_box,mutual_incoh,557,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,dice_cup_table,mutual_coop,558,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,dice_cup_table,asym_coop,559,1,table,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,letter_mailbox_mat,asym_coop,55,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,dice_cup_table,asym_adv,560,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,dice_cup_table,conflict_coop,561,0,cup,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,dice_cup_table,conflict_adv,562,1,table,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,dice_cup_table,mutual_incoh,563,0,cup,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,wire_bench_drawer,mutual_coop,564,0,drawer,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,wire_bench_drawer,asym_coop,565,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,wire_bench_drawer,asym_adv,566,1,bench,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,wire_bench_drawer,conflict_coop,567,0,drawer,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,wire_bench_drawer,conflict_adv,568,1,bench,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,wire_bench_drawer,mutual_incoh,569,1,bench,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,letter_mailbox_mat,asym_adv,56,1,mat,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,stone_ledge_pot,mutual_coop,570,0,,16,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,stone_ledge_pot,asym_coop,571,0,ledge,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,stone_ledge_pot,asym_adv,572,1,pot,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,stone_ledge_pot,conflict_coop,573,0,ledge,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,stone_ledge_pot,conflict_adv,574,0,,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,stone_ledge_pot,mutual_incoh,575,1,pot,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,patch_drawer_table,mutual_coop,576,0,table,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,patch_drawer_table,asym_coop,577,0,table,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,patch_drawer_table,asym_adv,578,1,drawer,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,patch_drawer_table,conflict_coop,579,0,table,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,letter_mailbox_mat,conflict_coop,57,0,mailbox,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,patch_drawer_table,conflict_adv,580,1,drawer,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,patch_drawer_table,mutual_incoh,581,1,drawer,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,mirror_wall_shelf,mutual_coop,582,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,mirror_wall_shelf,asym_coop,583,1,shelf,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,mirror_wall_shelf,asym_adv,584,0,,16,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,mirror_wall_shelf,conflict_coop,585,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,mirror_wall_shelf,conflict_adv,586,1,shelf,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,mirror_wall_shelf,mutual_incoh,587,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,chain_hook_box,mutual_coop,588,0,box,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,chain_hook_box,asym_coop,589,1,hook,16,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,letter_mailbox_mat,conflict_adv,58,1,mat,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,chain_hook_box,asym_adv,590,1,hook,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,chain_hook_box,conflict_coop,591,0,box,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,chain_hook_box,conflict_adv,592,1,hook,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,chain_hook_box,mutual_incoh,593,1,hook,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,clipboard_shelf_desk,mutual_coop,594,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,clipboard_shelf_desk,asym_coop,595,0,,16,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,clipboard_shelf_desk,asym_adv,596,1,desk,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,clipboard_shelf_desk,conflict_coop,597,0,shelf,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,clipboard_shelf_desk,conflict_adv,598,1,desk,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,clipboard_shelf_desk,mutual_incoh,599,1,desk,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,letter_mailbox_mat,mutual_incoh,59,1,mat,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,key_in_boxes,mutual_incoh,5,1,red box,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,scarf_closet_bench,mutual_coop,60,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,scarf_closet_bench,asym_coop,61,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,scarf_closet_bench,asym_adv,62,1,closet,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,scarf_closet_bench,conflict_coop,63,0,bench,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,scarf_closet_bench,conflict_adv,64,1,closet,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,scarf_closet_bench,mutual_incoh,65,1,closet,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,umbrella_stand_hook,mutual_coop,66,1,hook,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,umbrella_stand_hook,asym_coop,67,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,umbrella_stand_hook,asym_adv,68,1,hook,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,umbrella_stand_hook,conflict_coop,69,1,hook,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,wallet_desk_drawer,mutual_coop,6,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,umbrella_stand_hook,conflict_adv,70,1,hook,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,umbrella_stand_hook,mutual_incoh,71,1,hook,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,remote_table_cushion,mutual_coop,72,0,,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,remote_table_cushion,asym_coop,73,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,remote_table_cushion,asym_adv,74,1,table,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,remote_table_cushion,conflict_coop,75,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,remote_table_cushion,conflict_adv,76,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,remote_table_cushion,mutual_incoh,77,1,table,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,mug_shelf_rack,mutual_coop,78,1,rack,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,mug_shelf_rack,asym_coop,79,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,wallet_desk_drawer,asym_coop,7,0,desk,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,mug_shelf_rack,asym_adv,80,1,rack,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,mug_shelf_rack,conflict_coop,81,0,shelf,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,mug_shelf_rack,conflict_adv,82,1,rack,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,mug_shelf_rack,mutual_incoh,83,0,,16,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0
Meta-Llama-3-8B-Instruct x Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,Meta-Llama-3-8B-Instruct,towel_rack_basket,mutual_coop,84,1,rack,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
