pattern,episode,belief,no_leave,null_choice,max_turns_hit,repetitive_loop
If you're looking for X,56,false_belief,False,False,False,False
If you're looking for X,56,ignorance,False,False,False,False
If you're looking for X,56,shared_truth,False,False,False,False
If you're looking for X,57,false_belief,False,False,False,False
If you're looking for X,57,ignorance,False,False,False,False
If you're looking for X,57,shared_truth,False,False,False,False
If you're looking for X,58,false_belief,False,False,False,False
If you're looking for X,58,ignorance,False,False,False,False
If you're looking for X,58,shared_truth,False,False,False,False
If you're looking for X,59,false_belief,False,False,False,False
If you're looking for X,59,ignorance,False,False,False,False
If you're looking for X,59,shared_truth,False,False,False,False
If you're looking for X,5,false_belief,False,False,False,False
If you're looking for X,5,ignorance,False,False,False,False
If you're looking for X,5,shared_truth,False,False,False,False
If you're looking for X,60,false_belief,False,False,False,False
If you're looking for X,60,ignorance,False,False,False,False
If you're looking for X,60,shared_truth,False,False,False,False
If you're looking for X,61,false_belief,False,False,False,False
If you're looking for X,61,ignorance,False,False,False,False
If you're looking for X,61,shared_truth,False,False,False,False
If you're looking for X,62,false_belief,False,False,False,False
If you're looking for X,62,ignorance,False,False,False,False
If you're looking for X,62,shared_truth,False,False,False,False
If you're looking for X,63,false_belief,False,False,False,False
If you're looking for X,63,ignorance,False,False,False,False
If you're looking for X,63,shared_truth,False,False,False,False
If you're looking for X,64,false_belief,False,False,False,False
If you're looking for X,64,ignorance,False,False,False,False
If you're looking for X,64,shared_truth,False,False,False,False
If you're looking for X,65,false_belief,False,False,False,False
If you're looking for X,65,ignorance,False,False,False,False
If you're looking for X,65,shared_truth,False,False,False,False
If you're looking for X,66,false_belief,False,False,False,False
If you're looking for X,66,ignorance,False,False,False,False
If you're looking for X,66,shared_truth,False,False,False,False
If you're looking for X,67,false_belief,False,False,False,False
If you're looking for X,67,ignorance,False,False,False,False
If you're looking for X,67,shared_truth,False,False,False,False
If you're looking for X,68,false_belief,False,False,False,False
If you're looking for X,68,ignorance,False,False,False,False
If you're looking for X,68,shared_truth,False,False,False,False
If you're looking for X,69,false_belief,False,False,False,False
If you're looking for X,69,ignorance,False,False,False,False
If you're looking for X,69,shared_truth,False,False,False,False
If you're looking for X,6,false_belief,False,False,False,False
If you're looking for X,6,ignorance,False,False,False,False
If you're looking for X,6,shared_truth,False,False,False,False
If you're looking for X,70,false_belief,False,False,False,False
If you're looking for X,70,ignorance,False,False,False,False
If you're looking for X,70,shared_truth,False,False,False,False
If you're looking for X,71,false_belief,False,False,False,False
If you're looking for X,71,ignorance,False,False,False,False
If you're looking for X,71,shared_truth,False,False,False,False
If you're looking for X,72,false_belief,False,False,False,False
If you're looking for X,72,ignorance,False,False,False,False
If you're looking for X,72,shared_truth,False,False,False,False
If you're looking for X,73,false_belief,False,False,False,False
If you're looking for X,73,ignorance,False,False,False,False
If you're looking for X,73,shared_truth,False,False,False,False
If you're looking for X,74,false_belief,False,False,False,False
If you're looking for X,74,ignorance,False,False,False,False
If you're looking for X,74,shared_truth,False,False,False,False
If you're looking for X,75,false_belief,False,False,False,False
If you're looking for X,75,ignorance,False,False,False,False
If you're looking for X,75,shared_truth,False,False,False,False
If you're looking for X,76,false_belief,False,False,False,False
If you're looking for X,76,ignorance,False,False,False,False
If you're looking for X,76,shared_truth,False,False,False,False
If you're looking for X,77,false_belief,False,False,False,False
If you're looking for X,77,ignorance,False,False,False,False
If you're looking for X,77,shared_truth,False,False,False,False
If you're looking for X,78,false_belief,False,False,False,False
If you're looking for X,78,ignorance,False,False,False,False
If you're looking for X,78,shared_truth,False,False,False,False
If you're looking for X,79,false_belief,False,False,False,False
If you're looking for X,79,ignorance,False,False,False,False
If you're looking for X,79,shared_truth,False,False,False,False
If you're looking for X,7,false_belief,False,False,False,False
If you're looking for X,7,ignorance,False,False,False,False
If you're looking for X,7,shared_truth,False,False,False,False
If you're looking for X,80,false_belief,False,False,False,False
If you're looking for X,80,ignorance,False,False,False,False
If you're looking for X,80,shared_truth,False,False,False,False
If you're looking for X,81,false_belief,False,False,False,False
If you're looking for X,81,ignorance,False,False,False,False
If you're looking for X,81,shared_truth,False,False,False,False
If you're looking for X,82,false_belief,False,False,False,False
If you're looking for X,82,ignorance,False,False,False,False
If you're looking for X,82,shared_truth,False,False,False,False
If you're looking for X,83,false_belief,False,False,False,False
If you're looking for X,83,ignorance,False,False,False,False
If you're looking for X,83,shared_truth,False,False,False,False
If you're looking for X,84,false_belief,False,False,False,False
If you're looking for X,84,ignorance,False,False,False,False
If you're looking for X,84,shared_truth,False,False,False,False
If you're looking for X,85,false_belief,False,False,False,False
If you're looking for X,85,ignorance,False,False,False,False
If you're looking for X,85,shared_truth,False,False,False,False
If you're looking for X,86,false_belief,False,False,False,False
If you're looking for X,86,ignorance,False,False,False,False
If you're looking for X,86,shared_truth,False,False,False,False
If you're looking for X,87,false_belief,False,False,False,False
If you're looking for X,87,ignorance,False,False,False,False
If you're looking for X,87,shared_truth,False,False,False,False
If you're looking for X,88,false_belief,False,False,False,False
If you're looking for X,88,ignorance,False,False,False,False
If you're looking for X,88,shared_truth,False,False,False,False
If you're looking for X,89,false_belief,False,False,False,False
If you're looking for X,89,ignorance,False,False,False,False
If you're looking for X,89,shared_truth,False,False,False,False
If you're looking for X,8,false_belief,False,False,False,False
If you're looking for X,8,ignorance,False,False,False,False
If you're looking for X,8,shared_truth,False,False,False,False
If you're looking for X,90,false_belief,False,False,False,False
If you're looking for X,90,ignorance,False,False,False,False
If you're looking for X,90,shared_truth,False,False,False,False
If you're looking for X,91,false_belief,False,False,False,False
If you're looking for X,91,ignorance,False,False,False,False
If you're looking for X,91,shared_truth,False,False,False,False
If you're looking for X,92,false_belief,False,False,False,False
If you're looking for X,92,ignorance,False,False,False,False
If you're looking for X,92,shared_truth,False,False,False,False
If you're looking for X,93,false_belief,False,False,False,False
If you're looking for X,93,ignorance,False,False,False,False
If you're looking for X,93,shared_truth,False,False,False,False
If you're looking for X,94,false_belief,False,False,False,False
If you're looking for X,94,ignorance,False,False,False,False
If you're looking for X,94,shared_truth,False,False,False,False
If you're looking for X,95,false_belief,False,False,False,False
If you're looking for X,95,ignorance,False,False,False,False
If you're looking for X,95,shared_truth,False,False,False,False
If you're looking for X,96,false_belief,False,False,False,False
If you're looking for X,96,ignorance,False,False,False,False
If you're looking for X,96,shared_truth,False,False,False,False
If you're looking for X,97,false_belief,False,False,False,False
If you're looking for X,97,ignorance,False,False,False,False
If you're looking for X,97,shared_truth,False,False,False,False
If you're looking for X,98,false_belief,False,False,False,False
If you're looking for X,98,ignorance,False,False,False,False
If you're looking for X,98,shared_truth,False,False,False,False
If you're looking for X,99,false_belief,False,False,False,False
If you're looking for X,99,ignorance,False,False,False,False
If you're looking for X,99,shared_truth,False,False,False,False
